3.2478980195473257, 2.8050000000000006
3.4127321959304986, 2.8966666666666674
3.411605509830819, 2.713333333333334
3.8151844707361686, 3.043333333333334
3.848985053726566, 2.6033333333333335
3.924923696844993, 3.08
3.919402934956561, 2.1816666666666666
4.253803369341564, 3.1350000000000007
4.265858910608139, 2.126666666666667
4.7831204989711935, 3.1350000000000007
4.77714906264289, 2.163333333333334
5.458343478509374, 3.116666666666667
5.4718637117055335, 2.3466666666666667
6.495683370484682, 2.621666666666667
6.479684427869228, 2.9883333333333337
7.263970621856425, 2.8966666666666674
7.263745284636489, 2.8600000000000003
